名詞,名詞数,動詞,動詞数,形容詞,形容詞数
イシュカ,2,,,,
笛,3,,,,
トロール-trawl,4,,,,
ロック-lock,1,,,,
監修,7,,,,
言語,20,,,,
ウマ,3,,,,
減税,6,,,,
食料,2,,,,
必需,1,,,,
公平,24,,,,
仕打ち,6,,,,
井,4,,,,
フレンド-friend,1,,,,
存知,4,,,,
下旬,4,,,,
貧困,15,,,,
逆転,6,,,,
チャンス-chance,6,,,,
イシヤマ,1,,,,
川沿い,1,,,,
遊歩,1,,,,
遡上,2,,,,
谷底,2,,,,
ジゴクタニ,1,,,,
主役,6,,,,
意気,10,,,,
消沈,2,,,,
弔辞,1,,,,
旗,2,,,,
反日,14,,,,
勢力,7,,,,
アンチ-anti,15,,,,
ヅカ,9,,,,
ジュンコ,2,,,,
南側,1,,,,
東西,2,,,,
通路,3,,,,
コイン-coin,5,,,,
ロッカー-locker,1,,,,
コンプレックス-complex,19,,,,
固まり,12,,,,
ルサンチマン-ressentiment,8,,,,
四十,6,,,,
好感,16,,,,
ミリグラム,1,,,,
視線,2,,,,
下賤,4,,,,
簾越し,1,,,,
ナント-Nantes,15,,,,
強行,22,,,,
国軍,1,,,,
聴覚,2,,,,
過敏,4,,,,
エンジェル-angel,3,,,,
キリスト-Christ,1,,,,
触れ,4,,,,
弔慰,1,,,,
反旗,2,,,,
フジミ,1,,,,
文学,8,,,,
フェミニスト-feminist,14,,,,
親和,6,,,,
険悪,4,,,,
ポーション-portion,1,,,,
黒み,1,,,,
鈍麻,4,,,,
脈絡,6,,,,
名盤,2,,,,
八,12,,,,
狙撃,4,,,,
手出し,2,,,,
弓,2,,,,
住基,1,,,,
箇国,1,,,,
夢見,3,,,,
部外,5,,,,
取り零し,1,,,,
荷,4,,,,
切手,2,,,,
封筒,4,,,,
輸送,2,,,,
ノベルティー-novelty,1,,,,
射程,2,,,,
返戻,3,,,,
決,2,,,,
コウノ,45,,,,
働き者,3,,,,
任意,4,,,,
不信,10,,,,
馬歯,1,,,,
出張,6,,,,
マイル-mile,6,,,,
旅費,6,,,,
減額,1,,,,
ワッカナイ,4,,,,
往復,4,,,,
ロハ,1,,,,
サナダ,3,,,,
食いしん坊,2,,,,
抹茶,3,,,,
梅干し,2,,,,
自助,17,,,,
風刺,2,,,,
政党,8,,,,
勝ち負け,2,,,,
大病,1,,,,
好物,5,,,,
サラ-Sarah,2,,,,
フィルター-filter,3,,,,
数字,27,,,,
引き上げ,3,,,,
固目,2,,,,
食い物,8,,,,
発散,3,,,,
撓,1,,,,
リンク-link,3,,,,
健診,12,,,,
従事,16,,,,
塵溜め,2,,,,
アイコン-icon,16,,,,
言い掛かり,6,,,,
授業,13,,,,
クスクス-Cuscus,1,,,,
兄子,4,,,,
覚え,13,,,,
著作,10,,,,
潔癖,5,,,,
スウ,1,,,,
カラン-kraan,1,,,,
イケエ,10,,,,
配偶,8,,,,
奇貨,1,,,,
徒,6,,,,
豪遊,1,,,,
金持ち,10,,,,
聖地,4,,,,
投地,1,,,,
コミケ,5,,,,
中止,241,,,,
純血,2,,,,
縄文,1,,,,
父方,2,,,,
祖父母,6,,,,
祖母,20,,,,
カナザワ,2,,,,
寺,12,,,,
出,7,,,,
駆け落ち,1,,,,
レイヤー-layer,5,,,,
見世物,2,,,,
客寄せ,2,,,,
パンダ-panda,5,,,,
成熟,9,,,,
ドコモ,8,,,,
ドメイン-domain,1,,,,
メルアド,4,,,,
ショウヘイ,9,,,,
ヒラオ,4,,,,
道内外,1,,,,
周辺,8,,,,
鼻水,4,,,,
刺青,6,,,,
皮,18,,,,
駅前,5,,,,
図書,23,,,,
バル,1,,,,
レインボー-rainbow,6,,,,
習い,2,,,,
河馬,2,,,,
対面,12,,,,
提供,11,,,,
彼我,1,,,,
ブレット-外国,1,,,,
トレーン-train,2,,,,
宣伝,6,,,,
アジア-Asia,12,,,,
ウォッシュ-wash,3,,,,
取り上げ,1,,,,
善行,1,,,,
ボランティア-volunteer,6,,,,
ハヤト,9,,,,
交流,4,,,,
紳士,1,,,,
キャプテン-captain,2,,,,
腹芸,3,,,,
蒸発,2,,,,
往生,1,,,,
サード-third,2,,,,
コーチャー-coacher,1,,,,
バッター-batter,1,,,,
ランナー-runner,6,,,,
連,3,,,,
重機,1,,,,
軽トラ,1,,,,
無敵,12,,,,
飲酒,7,,,,
ル-le,7,,,,
太鼓,1,,,,
ポンセ-外国,2,,,,
宝物,2,,,,
人差し,5,,,,
シマバラ,3,,,,
ヒゴ,1,,,,
アマクサ,2,,,,
ロンティー,1,,,,
ズボン-jupon,6,,,,
原子,4,,,,
無法,9,,,,
無力,14,,,,
ロイター-Reuters,4,,,,
浸食,1,,,,
決算,1,,,,
虚飾,6,,,,
生き恥,1,,,,
報,3,,,,
冥福,6,,,,
カク,6,,,,
バンコク-Bangkok,1,,,,
コラン-cholanic,2,,,,
素質,2,,,,
公人,3,,,,
生き死に,2,,,,
中華,11,,,,
勧誘,2,,,,
入れ食い,2,,,,
言外,4,,,,
喉元,5,,,,
直視,16,,,,
補水,2,,,,
液,4,,,,
モモタ,6,,,,
ナオキ,6,,,,
ハイジ-Heidi,1,,,,
スコア-score,1,,,,
全身,16,,,,
威嚇,2,,,,
摘発,3,,,,
陰性,13,,,,
待期,1,,,,
ウエー-way,4,,,,
カナ,2,,,,
ヘンミ,6,,,,
薄皮,1,,,,
急逝,1,,,,
収賄,1,,,,
看病,4,,,,
実施,10,,,,
是,1,,,,
教皇,1,,,,
カナダ-Canada,5,,,,
悔悟,1,,,,
巡礼,4,,,,
寄宿,1,,,,
鑑定,3,,,,
留置,2,,,,
拷問,11,,,,
求刑,2,,,,
虫螻,3,,,,
教科,6,,,,
戦,2,,,,
飢饉,1,,,,
身分,6,,,,
貴人,1,,,,
殉葬,3,,,,
一蓮,1,,,,
托生,1,,,,
サナエ,8,,,,
手柄,4,,,,
越権,1,,,,
愚挙,1,,,,
今冬,1,,,,
基,2,,,,
英国,5,,,,
サッチャー-Thatcher,3,,,,
追悼,2,,,,
哀悼,2,,,,
喪,5,,,,
判決,1,,,,
笑止,1,,,,
黙祷,2,,,,
公,10,,,,
住宅,13,,,,
血税,1,,,,
羽目,5,,,,
揃い,2,,,,
ホロコースト-holocaust,1,,,,
標榜,1,,,,
トレンチ-trench,1,,,,
老親,1,,,,
扶養,15,,,,
産物,3,,,,
亜種,5,,,,
手業,1,,,,
展望,3,,,,
水脈,20,,,,
辞職,22,,,,
政務,5,,,,
更迭,5,,,,
象徴,4,,,,
残り滓,2,,,,
キス-kiss,32,,,,
警視,18,,,,
コウチ,1,,,,
狢,6,,,,
内線,1,,,,
今月,1,,,,
餅,7,,,,
悪寒,1,,,,
頭痛,25,,,,
麻黄,4,,,,
パーティー-party,3,,,,
勲章,2,,,,
激写,1,,,,
週間,23,,,,
出没,4,,,,
付近,6,,,,
．,1,,,,
無効,8,,,,
ロック-rock（音楽）,19,,,,
ブッダ-Buddha,3,,,,
御祭り騒ぎ,5,,,,
日曜,13,,,,
合同,10,,,,
発覚,3,,,,
乖離,2,,,,
如何,22,,,,
飲み屋,7,,,,
激怒,9,,,,
難関,2,,,,
未婚,5,,,,
高望み,3,,,,
選り好み,1,,,,
下方,1,,,,
李,1,,,,
肉屋,8,,,,
クイズ-quiz,1,,,,
熱中,7,,,,
裏表,4,,,,
重み,3,,,,
水源,2,,,,
海軍,1,,,,
ツガル,5,,,,
海峡,5,,,,
通過,3,,,,
ボーン-born,2,,,,
ノイズ-noise,9,,,,
カミング-coming,1,,,,
役作り,7,,,,
ジョブ-job,3,,,,
メンバーシップ-membership,1,,,,
防犯,2,,,,
荒行,2,,,,
意訳,1,,,,
シイナ,12,,,,
火消し,2,,,,
アルバム-album,8,,,,
再度,2,,,,
参画,4,,,,
強調,5,,,,
イチジク,10,,,,
里芋,1,,,,
明かり,2,,,,
窓,24,,,,
反射,2,,,,
キンキ,1,,,,
キャンパス-campus,1,,,,
横行,6,,,,
天井,3,,,,
プラタナス-platanus,2,,,,
エナメル-enamel,1,,,,
ティッシュ-tissue,1,,,,
ペーパー-paper,3,,,,
助走,5,,,,
中断,4,,,,
衰え,4,,,,
仕掛け,1,,,,
ビジネス-business,12,,,,
ジャーナリスト-journalist,5,,,,
ヤマオカ,2,,,,
出入り,3,,,,
マサヨシ,10,,,,
強力,8,,,,
彩り,7,,,,
芽,10,,,,
愛敬,1,,,,
社交,2,,,,
登園,2,,,,
果てし,4,,,,
毛嫌い,2,,,,
薬指,3,,,,
除け,4,,,,
若干,7,,,,
演劇,2,,,,
サンドイッチ-sandwich,5,,,,
断面,1,,,,
定額,5,,,,
小為替,6,,,,
手数,6,,,,
謄本,8,,,,
規程,3,,,,
妥当,7,,,,
規約,6,,,,
無,15,,,,
流用,2,,,,
生成,7,,,,
多用,2,,,,
怨念,5,,,,
湯船,2,,,,
別条,1,,,,
時鳥,3,,,,
フェス,5,,,,
監査,9,,,,
中二,8,,,,
親父,6,,,,
エミ,2,,,,
プラ-plastics,5,,,,
ボトル-bottle,8,,,,
手当たり,1,,,,
液体,10,,,,
スパ-spa,14,,,,
洗浄,3,,,,
ＲＯＭ,1,,,,
専用,7,,,,
ごまかし,4,,,,
永久,2,,,,
顧問,1,,,,
特段,1,,,,
儀仗,2,,,,
戦後,2,,,,
事例,4,,,,
私物,4,,,,
憤激,1,,,,
落ち度,5,,,,
人畜,3,,,,
鮪,2,,,,
目玉,6,,,,
殉死,3,,,,
好悪,2,,,,
プラスチック-plastics,2,,,,
天蚕糸,1,,,,
両端,1,,,,
鋏,1,,,,
絨毯,4,,,,
金属,3,,,,
留め具,1,,,,
聖人,1,,,,
君子,1,,,,
盆踊り,3,,,,
カセット-cassette,2,,,,
テープ-tape,4,,,,
ソニック-sonic,1,,,,
クー,1,,,,
小三,1,,,,
立て,5,,,,
グラ-gras,4,,,,
サン-sun,7,,,,
麦藁,1,,,,
オク,1,,,,
フェス-festival,8,,,,
駄々っ子,2,,,,
只乗り,8,,,,
座,11,,,,
バール-bar,2,,,,
高額,4,,,,
都民,11,,,,
埒外,2,,,,
受信,14,,,,
折り返し,1,,,,
先方,3,,,,
ビョンホン,8,,,,
部長,13,,,,
言説,4,,,,
オオヤ,7,,,,
棄民,15,,,,
復旧,3,,,,
水害,3,,,,
全域,2,,,,
脱出,2,,,,
避難,6,,,,
透析,1,,,,
かまとと,3,,,,
政令,4,,,,
救助,4,,,,
シロ,3,,,,
カワカツ,2,,,,
首長,6,,,,
転嫁,3,,,,
欠け,4,,,,
一流,3,,,,
ヤハギ,1,,,,
実現,16,,,,
削減,1,,,,
賃上げ,5,,,,
免除,3,,,,
半数,2,,,,
杏仁,12,,,,
過渡,2,,,,
古典,4,,,,
百薬,1,,,,
明け,5,,,,
歌手,4,,,,
キタムラ,11,,,,
ハラノ,1,,,,
イタリア-Italia,2,,,,
サスペンス-suspense,3,,,,
親友,1,,,,
ガン-gun,12,,,,
卑小,2,,,,
悟り,3,,,,
泥,8,,,,
魑魅,5,,,,
魍魎,1,,,,
合意,6,,,,
冷やかし,2,,,,
餓鬼,9,,,,
争い,3,,,,
公言,5,,,,
厚顔,3,,,,
無恥,3,,,,
ぽか,3,,,,
乗車,2,,,,
労,2,,,,
求,1,,,,
バカラ-Baccarat,2,,,,
賭博,2,,,,
括弧,10,,,,
インフル,9,,,,
接種,85,,,,
ルビー-ruby,1,,,,
昔々,7,,,,
激変,2,,,,
ゴマ,4,,,,
樫,4,,,,
簡便,1,,,,
有印,2,,,,
私,3,,,,
偽造,3,,,,
軟派,3,,,,
墓穴,1,,,,
有能,11,,,,
ニベア-Nivea,1,,,,
マキ,8,,,,
負傷,9,,,,
照会,1,,,,
ザマ,1,,,,
ムロラン,3,,,,
コバヤシ,9,,,,
逝去,2,,,,
救急,40,,,,
搬送,14,,,,
ルパン-Lupin,5,,,,
次元,20,,,,
至上,7,,,,
ミヤザキ,2,,,,
アバント-avant,2,,,,
一味,9,,,,
オープン-open,8,,,,
カマロ-Camaro,3,,,,
弔問,2,,,,
外交,6,,,,
協会,5,,,,
定め,6,,,,
ミサワ,9,,,,
委員,11,,,,
オダ,6,,,,
ユウジ,5,,,,
風評,1,,,,
タカヒロ,1,,,,
機構,1,,,,
にやけ顔,1,,,,
ウツミ,5,,,,
教授,9,,,,
常勤,7,,,,
講師,8,,,,
クッチャン,7,,,,
行,6,,,,
飲食,17,,,,
無用,8,,,,
イギリス-Inglez,8,,,,
コンテナ-container,2,,,,
ムゲン,3,,,,
引き換え,4,,,,
防止,12,,,,
別人,4,,,,
カルテ-Karte,1,,,,
誤診,1,,,,
ジープ-Jeep,1,,,,
盗難,2,,,,
何十,2,,,,
既婚,3,,,,
盲点,1,,,,
ガンダルフ-Gandalf,1,,,,
ホビット,1,,,,
ノグチ,4,,,,
フィフィ,4,,,,
モテギ,6,,,,
ケンイチロウ,1,,,,
セラ,1,,,,
マサノリ,1,,,,
ルリ,1,,,,
素人,37,,,,
百害,2,,,,
一利,2,,,,
火燵,1,,,,
公明,8,,,,
年調,1,,,,
セコウ,2,,,,
ハギウダ,4,,,,
参院,12,,,,
幹事,5,,,,
変節,2,,,,
賛同,11,,,,
ポケット-pocket,8,,,,
カーゴ-cargo,1,,,,
礼,8,,,,
下調べ,2,,,,
崩御,1,,,,
防御,4,,,,
ログ-log,5,,,,
スニーカー-sneaker,17,,,,
悩み,9,,,,
ホクサイ,1,,,,
トランスフォーマー,4,,,,
真剣,8,,,,
プラザ-plaza,1,,,,
ぶれ,4,,,,
竜角,6,,,,
フリクション-friction,1,,,,
蛍光,2,,,,
製氷,3,,,,
小回り,3,,,,
アーマド-外国,2,,,,
ティー-tea,11,,,,
コールド-called,3,,,,
ブリュー,2,,,,
ユニクロ-UNIQLO,8,,,,
リラックス-relax,6,,,,
キャミソール-camisole,1,,,,
停電,12,,,,
床上,2,,,,
浸水,7,,,,
エコパ,2,,,,
アリーナ-arena,5,,,,
偽悪,1,,,,
キャメロン-外国,1,,,,
チェイス-chase,1,,,,
台風,26,,,,
ハテナ-外国,2,,,,
藁,22,,,,
職人,2,,,,
万が一,5,,,,
百貨,2,,,,
冷食,6,,,,
高級,4,,,,
冷凍,13,,,,
食品,16,,,,
田舎者,2,,,,
幻滅,3,,,,
フィッシング-phishing,4,,,,
要約,4,,,,
トルドー-外国,4,,,,
ジャイアント-giant,2,,,,
スキャンダル-scandal,1,,,,
野放し,6,,,,
犀,2,,,,
ヤング-Young,1,,,,
投手,2,,,,
出場,5,,,,
後者,8,,,,
置いてけぼり,6,,,,
祭典,10,,,,
誘導,5,,,,
汚物,3,,,,
ミハラ,1,,,,
芝居,4,,,,
ハセガワ,4,,,,
よさこい,1,,,,
創始,1,,,,
トツカ,2,,,,
ヨット-yacht,1,,,,
スクール-school,4,,,,
極左,2,,,,
武装,2,,,,
思い込み,8,,,,
真後ろ,1,,,,
洟啜り,1,,,,
開陳,5,,,,
行き帰り,1,,,,
白檀,1,,,,
ブーム-boom,3,,,,
アユル,1,,,,
サンダル-sandal,4,,,,
ウッド-wood,1,,,,
目覚まし,2,,,,
毎朝,3,,,,
シャワー-shower,8,,,,
燃料,8,,,,
洗剤,3,,,,
ホット-hot,7,,,,
ブラザー-brother,2,,,,
鋸,1,,,,
エダノ,2,,,,
遅延,5,,,,
乗っ取り,1,,,,
クラッキング-cracking,1,,,,
リバタリアン,1,,,,
リベラル-liberal,10,,,,
キョウゴク,3,,,,
ナツヒコ,2,,,,
鉄鼠,1,,,,
スペック-spec,1,,,,
攻,11,,,,
純度,3,,,,
下命,1,,,,
条例,4,,,,
制定,1,,,,
介入,6,,,,
キョウ,2,,,,
ショウチュウ,2,,,,
マシン-machine,5,,,,
東スポ,6,,,,
鈴木,1,,,,
原点,1,,,,
ポスト-post（郵便）,10,,,,
深み,1,,,,
真逆,13,,,,
県警,1,,,,
サイバラ,1,,,,
各国,5,,,,
首脳,3,,,,
襤褸,2,,,,
スギナミ,1,,,,
仮病,1,,,,
ポー-Po,7,,,,
交差,8,,,,
進入,1,,,,
歩道,9,,,,
序列,1,,,,
独立,2,,,,
業種,2,,,,
チャレンジ-challenge,2,,,,
団体,23,,,,
拘置,1,,,,
支所,1,,,,
被告,4,,,,
収容,1,,,,
エキストラ-extra,1,,,,
雪原,1,,,,
クボ,4,,,,
シゲアキ,1,,,,
舌,13,,,,
運用,4,,,,
むき,3,,,,
アドレス-address,2,,,,
認証,2,,,,
署名,11,,,,
安物,4,,,,
入籍,27,,,,
ばつ一,1,,,,
前妻,2,,,,
クリーニング-cleaning,1,,,,
品質,3,,,,
押し出し,1,,,,
カシヤマ,2,,,,
オウギ,2,,,,
マイコ,2,,,,
ショウコ,3,,,,
変幻,2,,,,
成立,7,,,,
帳消し,4,,,,
バイク-bike,5,,,,
フラッグ-flag,9,,,,
輸血,1,,,,
血液,6,,,,
弔意,8,,,,
ケイパー-caper,1,,,,
ツクバ,2,,,,
茹で汁,3,,,,
分量,11,,,,
ＷＷＷ,8,,,,
罵詈,4,,,,
雑言,4,,,,
ポストフェミニズム,1,,,,
苛立ち,4,,,,
先進,8,,,,
スリッポン,1,,,,
人扱い,1,,,,
何物,2,,,,
左,30,,,,
核,10,,,,
件数,3,,,,
府省,1,,,,
接続,3,,,,
解消,8,,,,
所管,4,,,,
一過,1,,,,
同和,1,,,,
代々,3,,,,
指毛,2,,,,
裏切り,3,,,,
首都,4,,,,
ミサイル-missile,1,,,,
ドイツ-Duits,8,,,,
領事,3,,,,
ビザ-visa,2,,,,
オフィス-office,4,,,,
リリース-release,2,,,,
川柳,1,,,,
アルチザン-artisan,1,,,,
クミン-cumin,6,,,,
インボイス-invoice,7,,,,
有閑,3,,,,
トゥナイト-tonight,1,,,,
キャンデー-candy,2,,,,
羊羹,3,,,,
ジョーク-joke,3,,,,
一網,2,,,,
打尽,2,,,,
統治,1,,,,
講習,3,,,,
フリーズ-freeze,5,,,,
懇意,1,,,,
利潤,2,,,,
アムウエイ-Amway,1,,,,
庇護,1,,,,
遣らせ,1,,,,
代行,2,,,,
納付,2,,,,
狙い,3,,,,
暗愚,5,,,,
受,15,,,,
官僚,5,,,,
海豹,2,,,,
海驢,1,,,,
ヘル,1,,,,
臍,4,,,,
アキレス-Achilles,1,,,,
腱,1,,,,
アナウンサー-announcer,15,,,,
合唱,3,,,,
官邸,5,,,,
虹,3,,,,
月見,1,,,,
バーガー-burger,1,,,,
ハンバーグ-hamburg,3,,,,
マーボー,1,,,,
実体,5,,,,
餡掛け,1,,,,
餡,13,,,,
食前,1,,,,
的,7,,,,
長官,8,,,,
ヤマシタ,3,,,,
破滅,15,,,,
剛毅,3,,,,
裸眼,6,,,,
氏,2,,,,
異能,1,,,,
端金,2,,,,
循環,7,,,,
ヒュウマ,2,,,,
夕方,4,,,,
軒先,1,,,,
ハジ,1,,,,
前進,2,,,,
上戸,1,,,,
浜,2,,,,
鱈子,1,,,,
実兄,1,,,,
寄生,3,,,,
汗かき,3,,,,
速乾,1,,,,
キャミ-camisole,2,,,,
軽,2,,,,
自業,7,,,,
自得,7,,,,
集会,2,,,,
求人,6,,,,
コラム-column,6,,,,
ダイジェスト-digest,4,,,,
記帳,4,,,,
アルゴリズム-algorithm,1,,,,
構築,3,,,,
先日,9,,,,
イクイナ,7,,,,
クツナ,2,,,,
ケンジ,4,,,,
シニア-senior,2,,,,
セカンド-second（第２）,1,,,,
リクエスト-request,4,,,,
トミカ-Tomica,1,,,,
曜日,10,,,,
対抗,3,,,,
平熱,6,,,,
負,8,,,,
帳尻,3,,,,
合わせ,4,,,,
一体,7,,,,
枯淡,3,,,,
無欠,6,,,,
数珠,1,,,,
プール-pool,4,,,,
遁走,1,,,,
贅沢,7,,,,
ギャップ-gap,13,,,,
指数,1,,,,
伸び,1,,,,
ポリッシュ,2,,,,
信念,11,,,,
ウェンリー,3,,,,
性質,6,,,,
平日,11,,,,
真意,4,,,,
ウェブ-web,5,,,,
肋骨,3,,,,
地図,5,,,,
ジレー-gilet,1,,,,
検察,11,,,,
スタン-stun,2,,,,
爆死,5,,,,
巻き添え,4,,,,
卑猥,2,,,,
興奮,7,,,,
本職,1,,,,
看護,16,,,,
仮定,4,,,,
高裁,2,,,,
賠償,3,,,,
デ-des,7,,,,
ロンギ-Lange,2,,,,
コンベクション-convection,2,,,,
レビュー-review,5,,,,
審議,2,,,,
若布,4,,,,
最強,9,,,,
ランコシ,2,,,,
震源,3,,,,
カタール-Qatar,2,,,,
西側,1,,,,
諸国,3,,,,
チュウトウ,3,,,,
一理,1,,,,
老衰,1,,,,
訃報,1,,,,
フライデー-Friday,1,,,,
証拠,5,,,,
剥,1,,,,
ウダ-外国,1,,,,
創設,1,,,,
タレント-talent,4,,,,
錬成,1,,,,
財源,2,,,,
窓側,1,,,,
鼻,25,,,,
トラベル-travel,3,,,,
遣り甲斐,6,,,,
工場,5,,,,
有りの侭,4,,,,
面談,1,,,,
大嘘,1,,,,
愛想,4,,,,
改定,2,,,,
手当て,17,,,,
倍,17,,,,
ポスター-poster,7,,,,
国体,3,,,,
嘴,2,,,,
依怙,2,,,,
贔屓,9,,,,
フォーム-form,4,,,,
取り換え,4,,,,
互換,2,,,,
バックアップ-backup,11,,,,
コンティニュー-continue,1,,,,
ブックマーク-bookmark,1,,,,
ノーベル-Nobel,3,,,,
受賞,4,,,,
凝縮,3,,,,
ステーション-station,9,,,,
落差,5,,,,
オオコシ,4,,,,
開拓,10,,,,
コンパニオン-companion,5,,,,
追従,7,,,,
接待,10,,,,
構図,12,,,,
有象,8,,,,
無象,8,,,,
課税,5,,,,
健保,2,,,,
差し引き,1,,,,
正直,7,,,,
率先,5,,,,
タニ,2,,,,
牛蒡,1,,,,
ハンシン,3,,,,
トリタニ,1,,,,
文春,17,,,,
連発,6,,,,
ヘンゼル-外国,2,,,,
グレーテル-Gretel,2,,,,
末裔,1,,,,
近親,1,,,,
相姦,1,,,,
あ行,1,,,,
ウラジーミル-Vladimir,4,,,,
生理,3,,,,
決裁,2,,,,
道新,2,,,,
頭数,8,,,,
飯屋,2,,,,
アズマ,3,,,,
チズル,3,,,,
嗅覚,7,,,,
ジャギ,3,,,,
慣用,9,,,,
句,8,,,,
故事,4,,,,
成語,3,,,,
失点,1,,,,
本塁,1,,,,
皆々,2,,,,
ペナルティー-penalty,4,,,,
ドリル-drill,2,,,,
無季,1,,,,
律,1,,,,
デフォルト-default,3,,,,
閉塞,3,,,,
判然,1,,,,
不死身,14,,,,
夏休み,5,,,,
使い道,2,,,,
杓子,1,,,,
裁き,1,,,,
審判,2,,,,
熱発,13,,,,
タイレノール-Tylenol,7,,,,
中世,2,,,,
人面,2,,,,
キッド-kid,2,,,,
怪盗,1,,,,
炎天,4,,,,
日差し,1,,,,
ワイハ,1,,,,
木天蓼,2,,,,
論調,2,,,,
現地,4,,,,
クラモチ,4,,,,
院長,2,,,,
指揮,1,,,,
喧伝,1,,,,
風呂洗い,1,,,,
旦那,2,,,,
酒席,1,,,,
花街,1,,,,
見解,3,,,,
開演,1,,,,
終演,2,,,,
女風呂,1,,,,
ロス-loss,11,,,,
サドン-sudden,4,,,,
ゴール-goal,10,,,,
コスプレ-costume play,8,,,,
ポッケ-pocket,6,,,,
ダミー-dummy,2,,,,
カプリ,2,,,,
コーン-corn,2,,,,
一意,2,,,,
市井,1,,,,
地検,3,,,,
法治,1,,,,
苦言,4,,,,
曲がり,1,,,,
暗君,4,,,,
クライム-crime,7,,,,
トシミツ,1,,,,
是々,11,,,,
非々,11,,,,
おめこ,2,,,,
日陰,4,,,,
ロス-Ross,1,,,,
辛辣,3,,,,
満喫,2,,,,
帳簿,1,,,,
籍,8,,,,
ウィズ-with,2,,,,
除籍,4,,,,
転勤,3,,,,
本籍,3,,,,
決意,3,,,,
賃貸,2,,,,
未納,1,,,,
ユー-you,6,,,,
ヤマガタ,1,,,,
弔砲,1,,,,
ヤマタニ,2,,,,
エリコ,4,,,,
ベトナム-Viet Nam,2,,,,
投資,5,,,,
訪問,2,,,,
善人,7,,,,
洗髪,1,,,,
鳥天,2,,,,
バイト-Arbeit,5,,,,
学食,2,,,,
公助,4,,,,
絆,12,,,,
ジョアン,1,,,,
グリ-gris,1,,,,
フィズ-fizz,1,,,,
グレース-外国,1,,,,
佳作,4,,,,
カンバ,2,,,,
イレギュラー-irregular,6,,,,
彫り,1,,,,
悪事,2,,,,
タイワン,11,,,,
療養,19,,,,
貯金,5,,,,
大腿,1,,,,
降車,1,,,,
市営,4,,,,
発進,1,,,,
骨盤,2,,,,
ため口,3,,,,
敬語,4,,,,
内定,5,,,,
飛ばし,2,,,,
顔出し,4,,,,
点眼,2,,,,
以内,3,,,,
洗顔,3,,,,
鼻毛,1,,,,
見物,1,,,,
内ゲバ,2,,,,
氷山,2,,,,
顔色,6,,,,
濡れ衣,2,,,,
頓珍漢,3,,,,
捕鯨,1,,,,
アイマス,1,,,,
インディカ-indica,1,,,,
業,4,,,,
無印,20,,,,
ジャスミン-jasmine,1,,,,
ライス-rice,6,,,,
差し止め,2,,,,
申し立て,2,,,,
却下,5,,,,
地裁,4,,,,
ポエム-poem,3,,,,
要人,2,,,,
警護,1,,,,
改憲,11,,,,
電波,3,,,,
離婚,10,,,,
証し,6,,,,
締め切り,7,,,,
盆休み,2,,,,
旦,1,,,,
市場,4,,,,
騒動,2,,,,
ベーブ-外国,1,,,,
ルース-Ruth,1,,,,
疾走,1,,,,
淵,1,,,,
乗り継ぎ,1,,,,
見殺し,8,,,,
父母,1,,,,
愁傷,1,,,,
絶滅,4,,,,
今時,17,,,,
ハナシ,1,,,,
景気,11,,,,
流血,3,,,,
左右,13,,,,
モーツァルト-Mozart,2,,,,
通夜,4,,,,
レクイエム-requiem,1,,,,
動線,4,,,,
缶詰め,2,,,,
動機,10,,,,
山上,1,,,,
受け取り,6,,,,
害悪,11,,,,
マンション-mansion,7,,,,
床下,1,,,,
法被,1,,,,
終戦,1,,,,
正体,4,,,,
蛍,1,,,,
スズ,5,,,,
評論,2,,,,
功罪,1,,,,
盆,12,,,,
ダイヤ-diagram,4,,,,
スロット-slot,4,,,,
ニャン,1,,,,
キープ-keep,6,,,,
急病,2,,,,
余所,2,,,,
撥水,4,,,,
サンダー-thunder,1,,,,
パス-pass,6,,,,
ジャケット-jacket,14,,,,
晴雨,3,,,,
兼用,5,,,,
素材,5,,,,
ロング-long,7,,,,
ボディー-body,30,,,,
バッグ-bag,4,,,,
防水,4,,,,
ブルー-blue,10,,,,
インパルス-impulse,6,,,,
押し売り,1,,,,
鬼瓦,1,,,,
空中,3,,,,
シナジー-synergy,1,,,,
筆跡,1,,,,
電器,4,,,,
取り寄せ,2,,,,
モー-外国,1,,,,
棚,16,,,,
改心,3,,,,
枚数,1,,,,
速達,1,,,,
レター-letter,5,,,,
ヒュー-外国,5,,,,
ローリー-Raleigh,4,,,,
悪貨,2,,,,
良貨,2,,,,
駆逐,2,,,,
勘所,2,,,,
鷹,2,,,,
不平,2,,,,
諸氏,1,,,,
泊,3,,,,
カシワザキ,2,,,,
出刃,1,,,,
マモル,7,,,,
筋道,2,,,,
衆人,2,,,,
カラーリング-coloring,1,,,,
砂山,1,,,,
打ち壊し,1,,,,
食糧,5,,,,
奪い合い,1,,,,
自給,3,,,,
バグ-bug,3,,,,
尾花,1,,,,
異名,1,,,,
賢人,3,,,,
ブーイング-booing,1,,,,
ディス-this,10,,,,
わや,3,,,,
オーディション-audition,3,,,,
人選,1,,,,
連携,5,,,,
ウエスト-waist,3,,,,
ドロー-draw,2,,,,
コード-code,5,,,,
紐,1,,,,
手洗い,8,,,,
玉結び,1,,,,
二進,2,,,,
三進,2,,,,
袋小路,1,,,,
金利,2,,,,
出社,3,,,,
幸福,5,,,,
スペル-spell,1,,,,
頭高,5,,,,
